2026-01-15 10:48:00,XBT/EUR,83368.20,83369.00,83364.70,83369.00,0.07,73.32,0.21,1.84,83019.96,0,1000.00
2026-01-15 10:48:00,SOL/EUR,125.20,125.20,125.20,125.20,0.43,69.70,0.01,0.00,124.48,0,1000.00
2026-01-15 10:48:00,ETH/EUR,2892.76,2893.00,2892.37,2892.59,1.26,81.69,0.12,0.45,2864.19,0,1000.00
2026-01-15 10:48:00,XRP/EUR,1.82,1.82,1.82,1.82,105.17,87.83,0.10,0.19,1.81,0,1000.00
2026-01-15 10:48:00,ADA/EUR,0.35,0.35,0.35,0.35,271.56,77.96,0.05,0.00,0.35,0,1000.00
2026-01-15 10:49:00,XBT/EUR,83364.70,83388.00,83362.00,83378.60,0.10,73.51,0.34,0.48,83023.13,0,1000.00
2026-01-15 10:49:00,ETH/EUR,2891.64,2891.66,2889.20,2889.49,5.58,72.34,0.52,0.53,2864.38,0,1000.00
2026-01-15 10:49:00,XRP/EUR,1.82,1.82,1.82,1.82,893.85,87.78,0.79,1.31,1.81,0,1000.00
2026-01-15 10:49:00,ADA/EUR,0.35,0.35,0.35,0.35,63.21,80.56,0.01,0.00,0.35,0,1000.00
2026-01-15 10:49:00,SOL/EUR,125.20,125.20,125.17,125.17,100.85,65.26,1.86,4.86,124.49,0,1000.00
2026-01-15 10:50:00,XBT/EUR,83378.60,83434.90,83378.60,83429.70,0.24,73.46,0.80,0.55,83026.62,0,1000.00
2026-01-15 10:50:00,SOL/EUR,125.24,125.30,125.19,125.30,96.91,65.98,1.67,1.21,124.50,0,1000.00
2026-01-15 10:50:00,ETH/EUR,2889.88,2892.11,2889.47,2892.11,30.44,69.87,2.51,2.29,2864.65,0,1000.00
2026-01-15 10:50:00,XRP/EUR,1.82,1.82,1.82,1.82,4092.89,86.12,4.16,2.75,1.81,0,1000.00
2026-01-15 10:50:00,ADA/EUR,0.35,0.35,0.35,0.35,2114.25,73.60,0.41,0.32,0.35,0,1000.00
2026-01-15 10:52:00,ETH/EUR,2892.12,2892.56,2892.12,2892.41,12.65,59.38,0.99,5.52,2865.30,0,1000.00
2026-01-15 10:52:00,AVAX/EUR,12.43,12.43,12.43,12.43,7.91,72.73,0.17,0.00,12.34,0,1000.00
2026-01-15 10:52:00,SOL/EUR,125.31,125.31,125.25,125.25,3.50,52.00,0.07,0.09,124.52,0,1000.00
2026-01-15 10:52:00,LINK/EUR,12.09,12.09,12.09,12.09,165.52,86.67,10.14,11.61,11.97,0,1000.00
2026-01-15 10:52:00,XBT/EUR,83442.30,83455.00,83436.20,83442.20,0.06,65.41,0.21,0.41,83036.42,0,940.00
2026-01-15 10:52:00,XRP/EUR,1.82,1.82,1.82,1.82,535.68,85.33,0.58,0.86,1.81,0,940.00
2026-01-15 10:52:00,ADA/EUR,0.35,0.35,0.35,0.35,55.54,69.83,0.01,0.00,0.35,0,940.00
2026-01-15 10:53:00,XRP/EUR,1.82,1.82,1.82,1.82,80.20,81.87,0.09,0.09,1.81,0,940.00
2026-01-15 10:53:00,XBT/EUR,83440.80,83459.60,83434.10,83459.50,1.11,72.04,3.79,5.35,83041.07,0,940.00
2026-01-15 10:53:00,ETH/EUR,2893.69,2896.72,2893.69,2894.42,199.65,58.49,9.26,7.44,2865.62,0,940.00
2026-01-15 10:53:00,SOL/EUR,125.28,125.39,125.28,125.39,21.38,59.09,0.42,0.31,124.53,0,940.00
2026-01-15 10:53:00,ADA/EUR,0.35,0.35,0.35,0.35,442.03,63.78,0.08,0.00,0.35,0,940.00
2026-01-15 10:53:00,AVAX/EUR,12.42,12.42,12.42,12.42,109.51,63.64,2.10,0.00,12.34,0,940.00
2026-01-15 10:54:00,ETH/EUR,2893.87,2896.74,2893.84,2896.71,0.31,61.86,0.01,0.01,2865.81,0,940.00
2026-01-15 10:54:00,XBT/EUR,83455.20,83468.00,83454.80,83463.30,0.17,69.11,0.58,1.57,83042.45,0,940.00
2026-01-15 10:54:00,XRP/EUR,1.82,1.82,1.82,1.82,37099.35,80.11,13.31,10.25,1.81,0,940.00
2026-01-15 10:54:00,SOL/EUR,125.36,125.40,125.36,125.40,59.97,56.10,1.13,2.28,124.54,0,880.00
2026-01-15 10:53:00,LINK/EUR,12.10,12.10,12.10,12.10,12.97,87.54,0.95,2.30,11.97,1,880.00
2026-01-15 10:53:00,DOT/EUR,1.90,1.90,1.90,1.90,18.22,88.14,0.52,0.00,1.88,0,880.00
2026-01-15 10:55:00,ETH/EUR,2895.83,2896.14,2895.83,2896.14,0.12,55.04,0.01,0.05,2866.11,0,1000.00
2026-01-15 10:55:00,XBT/EUR,83499.90,83499.90,83499.80,83499.80,0.01,66.19,0.02,7.13,83046.16,0,1000.00
2026-01-15 10:56:00,XBT/EUR,83499.20,83499.20,83456.30,83481.90,0.06,60.06,0.27,0.21,83051.14,0,1000.00
2026-01-15 10:56:00,SOL/EUR,125.32,125.34,125.31,125.34,22.45,46.25,0.41,1.11,124.55,0,1000.00
2026-01-15 10:56:00,AVAX/EUR,12.44,12.44,12.44,12.44,9.00,60.00,0.13,0.00,12.34,0,1000.00
2026-01-15 10:56:00,XRP/EUR,1.82,1.82,1.82,1.82,2829.65,59.66,0.93,1.27,1.81,0,1000.00
2026-01-15 10:55:00,BNB/EUR,809.68,809.76,809.68,809.76,0.05,22.89,0.41,0.10,807.74,0,1000.00
2026-01-15 10:56:00,ETH/EUR,2895.85,2897.21,2894.06,2896.31,43.65,52.97,1.90,1.56,2866.35,0,1000.00
2026-01-15 10:56:00,ADA/EUR,0.35,0.35,0.35,0.35,2657.72,37.65,0.49,0.44,0.35,0,1000.00
2026-01-15 10:57:00,XRP/EUR,1.82,1.82,1.82,1.82,4645.42,51.65,1.43,0.71,1.81,0,1000.00
2026-01-15 10:57:00,XBT/EUR,83481.90,83481.90,83401.60,83412.00,0.07,46.05,0.30,0.14,83056.65,0,1000.00
2026-01-15 10:57:00,ADA/EUR,0.35,0.35,0.35,0.35,41473.56,41.21,10.36,0.00,0.35,0,1000.00
2026-01-15 10:57:00,SOL/EUR,125.35,125.35,125.22,125.22,4.85,36.05,0.12,0.07,124.55,0,1000.00
2026-01-15 10:57:00,ETH/EUR,2896.25,2896.25,2893.62,2893.62,11.84,44.34,0.53,0.46,2866.59,0,1000.00
2026-01-15 10:57:00,BNB/EUR,809.51,809.51,809.22,809.27,0.08,14.39,0.63,0.07,807.76,0,1000.00
2026-01-15 10:58:00,XBT/EUR,83421.60,83443.40,83408.80,83439.90,0.15,59.92,0.70,0.69,83064.26,0,1000.00
2026-01-15 10:58:00,BNB/EUR,809.29,809.29,809.29,809.29,0.00,15.67,0.03,0.00,807.77,0,1000.00
2026-01-15 10:58:00,SOL/EUR,125.20,125.22,125.20,125.22,0.52,37.80,0.02,0.06,124.56,0,1000.00
2026-01-15 10:58:00,ETH/EUR,2894.96,2894.97,2894.96,2894.97,0.16,56.91,0.01,1.60,2866.99,0,1000.00
2026-01-15 10:58:00,XRP/EUR,1.82,1.82,1.82,1.82,21997.53,58.58,5.34,4.29,1.81,0,1000.00
